RefId,IsBadBuy
73015,0.10621557031737938
73016,0.0813247603131213
73017,0.05999413905681583
73018,0.3419463803135504
73019,0.5845670661056273
73020,0.12865852878222706
73021,0.0624431232795406
73022,0.16576778016529803
73023,0.06167407618932774
73024,0.5388212179688334
73025,0.11205453542019994
73026,0.5865345904900152
73027,0.5950174386699048
73028,0.10737339138332624
73029,0.1028907847649192
73030,0.07602940015426529
73031,0.10405707260542241
73032,0.07937367268545381
73033,0.06141730049100347
73034,0.057052008590332104
73035,0.08767259933498439
73036,0.11134981885367568
73037,0.1182806215864336
73038,0.08488893008357701
73039,0.1323448072061546
73040,0.04334302131367962
73041,0.6671081735916086
73042,0.050715060312433446
73043,0.09301189822669853
73044,0.06940995920829829
73045,0.1196317401938074
73046,0.06607946235197282
73047,0.12369908902717908
73048,0.13596231092324296
73049,0.055841933984912884
73050,0.05618925644386119
73051,0.08564557917498838
73052,0.733021669374422
73053,0.6048344441728253
73054,0.08108533414610741
73055,0.2845091664235502
73056,0.11908794692921221
73057,0.10771223931972651
73058,0.15950197448619552
73059,0.05763277618295981
73060,0.13941094786846564
73061,0.0770500267664399
73062,0.0599390302534889
73063,0.11321122441055043
73064,0.04389820053939175
73065,0.05741724011346683
73066,0.04859901383822929
73067,0.07602940015426529
73068,0.05354068564007319
73069,0.04492271269196302
73070,0.055841933984912884
73071,0.10782296069307495
73072,0.11079008371266696
73073,0.1617142022638669
73074,0.07376893405125906
73075,0.13123311364178758
73076,0.09903157564868703
73077,0.05248845349382547
73078,0.13648293572460857
73079,0.12559127995416186
73080,0.09021910680884271
73081,0.10833973369153682
73082,0.06093012392507369
73083,0.06607946235197282
73084,0.07132154751223807
73085,0.0819004122115703
73086,0.2983906910402534
73087,0.0911287469739972
73088,0.08317489552695256
73089,0.15553785348638527
73090,0.12103153257805854
73091,0.0768694793769743
73092,0.06862294388269352
73093,0.08402974147270537
73094,0.10348715755318671
73095,0.32639702874077237
73096,0.10352128929838766
73097,0.09591283133648132
73098,0.08278898836086157
73099,0.055841933984912884
73100,0.05357669238244711
73101,0.11177323832809094
73102,0.0671428857680948
73103,0.08006605142040468
73104,0.5892010285442824
73105,0.25041452563737543
73106,0.10428994505003097
73107,0.3523163545788387
73108,0.07866029276554254
73109,0.13019519770383603
73110,0.1427882999142569
73111,0.0838282206443629
73112,0.18435120040724184
73113,0.12521689729926255
73114,0.08699112902414685
73115,0.0671428857680948
73116,0.09102379018120044
73117,0.12401854366917042
73118,0.09049269666632576
73119,0.5987353522573117
73120,0.6559651654781721
73121,0.10309061137680509
73122,0.13401422514787942
73123,0.058924707623889905
73124,0.27228200143793835
73125,0.05461111578222144
73126,0.1761555158005752
73127,0.1160504300926316
73128,0.15950843978786655
73129,0.08919006114005967
73130,0.047923519462244046
73131,0.08483622173507899
73132,0.11478950337078075
73133,0.05395072306766813
73134,0.12802562928304273
73135,0.08161218755598432
73136,0.10719561600175809
73137,0.6936391603022594
73138,0.1802652756644756
73139,0.08653252748908491
73140,0.801755164595908
73141,0.08503416848242573
73142,0.14741866908705814
73143,0.22178047487992814
73144,0.07289032700426423
73145,0.10103716754392289
73146,0.16012499318775408
73147,0.0742612230785693
73148,0.08346076401912961
73149,0.09874037249910361
73150,0.07378408189315266
73151,0.23304792510767758
73152,0.04111981887136984
73153,0.10587112891261818
73154,0.20209074610232847
73155,0.06288251863934335
73156,0.053526645755006874
73157,0.08361710848616655
73158,0.09167871867120858
73159,0.1290786341357616
73160,0.7070046637133106
73161,0.13596231092324296
73162,0.8010908577361026
73163,0.12601459577733132
73164,0.16018477745499482
73165,0.1690662252019779
73166,0.08735483448295855
73167,0.06756551587189774
73168,0.04482628601673144
73169,0.2957192640548847
73170,0.07713395836834291
73171,0.10721095457172136
73172,0.17512680845269224
73173,0.08248962383584302
73174,0.08674432733029203
73175,0.1290786341357616
73176,0.06655514609010349
73177,0.10060336399598135
73178,0.10858102175654949
73179,0.04855230144412104
73180,0.08555039687344612
73181,0.1532450830194989
73182,0.06014214770181503
73183,0.19702576770090252
73184,0.062187363045794086
73185,0.2039898806205701
73186,0.09833687102334143
73187,0.11107216295071709
73188,0.08006986191085042
73189,0.09370474646102633
73190,0.15167293174160612
73191,0.7092842267730057
73192,0.7805742735912208
73193,0.06166934256926804
73194,0.19247388703889645
73195,0.05735228656602309
73196,0.07139065587281068
73197,0.6518812189591414
73198,0.049318790897615705
73199,0.08547345684891827
73200,0.12610262904334457
73201,0.17545942933956893
73202,0.5921922764688272
73203,0.08753870989533508
73204,0.06585662041090501
73205,0.10921499128584344
73206,0.062480347313028206
73207,0.08108696944657079
73208,0.04855630107406428
73209,0.11391548474778646
73210,0.11027966655502719
73211,0.11175941899106945
73212,0.0671428857680948
73213,0.05737919589902607
73214,0.11936011563863635
73215,0.17105813910401857
73216,0.060968603633939744
73217,0.10677957381445735
73218,0.0935313418446323
73219,0.14415353499036432
73220,0.10100568817231736
73221,0.15000837862959893
73222,0.11827053253954034
73223,0.058010490831649
73224,0.06390237056997983
73225,0.09784555151574048
73226,0.059267342684387936
73227,0.06154336838682706
73228,0.12462902436369216
73229,0.07116884059013395
73230,0.07818675561304023
73231,0.11243862906340774
73232,0.7606657451711155
73233,0.7419157938298283
73234,0.10158080862552665
73235,0.06588325919276461
73236,0.09068149011523252
73237,0.11641416898901658
73238,0.061506194266107816
73239,0.08154607915688417
73240,0.07970426885404847
73241,0.05868042734814616
73242,0.09891678950629035
73243,0.6253625739822762
73244,0.0425842696810147
73245,0.06045670499243927
73246,0.7587349181967992
73247,0.11949404143123188
73248,0.051635302929953
73249,0.05111632435251323
73250,0.05076198406493615
73251,0.07602940015426529
73252,0.06669189032969836
73253,0.057593816625239214
73254,0.10553743243041991
73255,0.0660695850522004
73256,0.09146516958023365
73257,0.11331071199925347
73258,0.18549998510903187
73259,0.1511411237179694
73260,0.13941094786846564
73261,0.6255684314980805
73262,0.09402544534133084
73263,0.12197856049917666
73264,0.12857484616392356
73265,0.11205453542019994
73266,0.04902443383359789
73267,0.04026303149445887
73268,0.06573812515140087
73269,0.05466812749100325
73270,0.06004328247842772
73271,0.04068499606280751
73272,0.7815382474121138
73273,0.13773187577362744
73274,0.13207182959314656
73275,0.6928329814868637
73276,0.04026303149445887
73277,0.0586523688660463
73278,0.061119833142871616
73279,0.12963322659245569
73280,0.09542163847610152
73281,0.06642733021762015
73282,0.17658898589753735
73283,0.10575135250044121
73284,0.21100100077858253
73285,0.15428371463730128
73286,0.7237777519854793
73287,0.13108224723356843
73288,0.12377322618855546
73289,0.06185002925284422
73290,0.12551826067309058
73291,0.23166509814394365
73292,0.05291081300380729
73293,0.1038205104692913
73294,0.10473596727520806
73295,0.6691162255415541
73296,0.13630418859502869
73297,0.13537149102561985
73298,0.08406332100743574
73299,0.14814054565823176
73300,0.04446196695730509
73301,0.12294397713513527
73302,0.15027777139196652
73303,0.14233003055958815
73304,0.059307545713876864
73305,0.7179605918287869
73306,0.7909476167810355
73307,0.06212285304894616
73308,0.07315373689926341
73309,0.13228445143791112
73310,0.20979219832525808
73311,0.132125536629352
73312,0.2878199056174596
73313,0.07460823702582864
73314,0.1508209349142403
73315,0.09702010750889223
73316,0.8125593269349162
73317,0.06601924272462045
73318,0.09496840275560814
73319,0.10565289654416066
73320,0.09444285815504283
73321,0.05700055561500028
73322,0.06495665173223109
73323,0.11549067322046325
73324,0.5316869834218048
73325,0.6790410173765422
73326,0.6103248006167981
73327,0.06737977511762061
73328,0.07313587137893418
73329,0.06739556150450798
73330,0.08536204564130045
73331,0.07895850832708062
73332,0.04571343402743866
73333,0.1570672941617689
73334,0.17244944949920438
73335,0.042492809370591744
73336,0.1531518839330942
73337,0.07626585639181349
73338,0.064463730353016
73339,0.7825941293370835
73340,0.655641489766349
73341,0.20654339153908607
73342,0.2408321263770974
73343,0.09119947934744599
73344,0.06471248115404182
73345,0.11213674508352234
73346,0.06495665173223109
73347,0.10086359589416316
73348,0.17412908493608725
73349,0.7780207704413309
73350,0.08368184000457268
73351,0.13506762490799717
73352,0.05660744973589604
73353,0.542993646808607
73354,0.05786978464048398
73355,0.10719982854025578
73356,0.10960161004219393
73357,0.09741893444569039
73358,0.061758421484590875
73359,0.04855650873927797
73360,0.27213169451468144
73361,0.07975230988850979
73362,0.0788883496457441
73363,0.10592366107357354
73364,0.08354279815138499
73365,0.07385217269059197
73366,0.07885419038566877
73367,0.09237628008523258
73368,0.23153193880366674
73369,0.05700525473040885
73370,0.05370431686227706
73371,0.08966448752041256
73372,0.06695112635162415
73373,0.07789752309032028
73374,0.6015243024180758
73375,0.12119068806155153
73376,0.23274056518528508
73377,0.1480179022801873
73378,0.11827053253954034
73379,0.06029779910238542
73380,0.0665631062326254
73381,0.14379632636728745
73382,0.09682817662725507
73383,0.14069739380190704
73384,0.13030177397517584
73385,0.0828627858148967
73386,0.07975230988850979
73387,0.04766231223938888
73388,0.0615698929748999
73389,0.10391907226255492
73390,0.0851862243402195
73391,0.050232679398729885
73392,0.1802492323716558
73393,0.04862194562234645
73394,0.12706131144195731
73395,0.07863109645903688
73396,0.1928901013728611
73397,0.053623879201304736
73398,0.05344182813143317
73399,0.0796236360007494
73400,0.3102530074010469
73401,0.08429818501695463
73402,0.15732507966603382
73403,0.13714623959748407
73404,0.1364444963089878
73405,0.2047512885722369
73406,0.060968603633939744
73407,0.587905719791252
73408,0.06240602178604149
73409,0.0755561809911176
73410,0.08178278855481069
73411,0.07007910901214309
73412,0.13207182959314656
73413,0.05951021706836801
73414,0.5051984275733711
73415,0.05111632435251323
73416,0.0591526549791167
73417,0.7871379147870854
73418,0.742665492554252
73419,0.8157817992381249
73420,0.05198987203820793
73421,0.15207046054130446
73422,0.7579108888799053
73423,0.1129275178808894
73424,0.7995550919360478
73425,0.13740975611111583
73426,0.09677529130595341
73427,0.04472082415938394
73428,0.03871742736502881
73429,0.11562546053889544
73430,0.08622843710413797
73431,0.15275692817449005
73432,0.06141437079646073
73433,0.09817768246141234
73434,0.09833687102334143
73435,0.08442115948811957
73436,0.10516132512302934
73437,0.07988791442229815
73438,0.062001640019745174
73439,0.08087843519148952
73440,0.5981944152173809
73441,0.1127466319202498
73442,0.07301645673315937
73443,0.06983381507662578
73444,0.06373070010332171
73445,0.15307518844778256
73446,0.07718720817468594
73447,0.09348465886910928
73448,0.07480345938806732
73449,0.08481010904988706
73450,0.09332154776790025
73451,0.11837198859741205
73452,0.10737663343885318
73453,0.06689174824089827
73454,0.1323888341982573
73455,0.05597175032293178
73456,0.15695814355424487
73457,0.12842652435709667
73458,0.5762031816874249
73459,0.07287808494069636
73460,0.2772573595822614
73461,0.765991660645357
73462,0.12396699908161057
73463,0.062480347313028206
73464,0.34580388984884536
73465,0.06967928469851636
73466,0.16079446050473167
73467,0.7097275400511556
73468,0.07619687674862097
73469,0.11818853019588105
73470,0.08508029662732997
73471,0.07214480760449005
73472,0.09102357425136687
73473,0.062051842264157275
73474,0.07391267668909984
73475,0.0620607796329431
73476,0.09554367776062367
73477,0.7381534161477253
73478,0.11905632755763862
73479,0.11291531054811743
73480,0.7957266352518213
73481,0.09568241004249278
73482,0.11530385952085154
73483,0.1280552462377662
73484,0.0645757559337492
73485,0.07200315616778297
73486,0.7865030715418434
73487,0.049197475409224145
73488,0.0650841906540186
73489,0.060293122592547266
73490,0.05152650970850392
73491,0.7820458948434159
73492,0.06029779910238542
73493,0.6951467799641193
73494,0.13688246956521977
73495,0.055990338900404835
73496,0.09983931399685908
73497,0.08328401823707399
73498,0.7838848996110668
73499,0.10822048538884321
73500,0.07438817468437675
73501,0.15304654404517282
73502,0.08659598604603402
73503,0.11324092804205321
73504,0.12351044010668621
73505,0.06155460862572126
73506,0.12766397668657892
73507,0.6326092886668115
73508,0.04319966448804935
73509,0.16792491124354503
73510,0.16358720551734662
73511,0.0728887212524757
73512,0.0535093922897979
73513,0.06551926858148716
73514,0.062337161474144254
73515,0.0672636195589047
73516,0.05119963722931353
73517,0.05708038577526431
73518,0.14281055804307474
73519,0.0879070820618274
73520,0.6079359961093991
73521,0.14756700347948626
73522,0.09984220379631448
73523,0.057965861009819375
73524,0.7835682037593592
73525,0.06147467854999
73526,0.08513654378129876
73527,0.05790465916140586
73528,0.06029779910238542
73529,0.08814955879727004
73530,0.09467230227196721
73531,0.11715002681458142
73532,0.1331351955465332
73533,0.0948229398354693
73534,0.049324766561532174
73535,0.12278417698512412
73536,0.09277762095230124
73537,0.6215092658504351
73538,0.057904648866763275
73539,0.17272559488476202
73540,0.19740995062788813
73541,0.07394329442106728
73542,0.06895962480829465
73543,0.05529117546776141
73544,0.186796989380835
73545,0.08753870989533508
73546,0.06752350766756743
73547,0.05802086286909203
73548,0.15293151016869622
73549,0.6692835819515597
73550,0.6010050625599463
73551,0.1446546337023802
73552,0.24783668293034
73553,0.08860013976462322
73554,0.13596231092324296
73555,0.06166934256926804
73556,0.11989775441841166
73557,0.064463730353016
73558,0.05686483386736629
73559,0.06359006600585859
73560,0.806790431849628
73561,0.08659598604603402
73562,0.07817182501409836
73563,0.07067508917860033
73564,0.14594635306490056
73565,0.06424013876259504
73566,0.739326971439425
